caseid,race,vote2020,faminc,fips,wait,land_area,county_name,state,county_pop,income_county,region
1242680997,5,"1","8",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1245354201,1,"2","9",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1237397435,1,"1","10",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1255831237,1,"1","9",12083,"3",1588.4071,"Marion County","Florida",348371,36.997,"S"
1239704553,1,"1","5",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1239786347,1,"1","2",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1237495187,1,"1","5",12083,"3",1588.4071,"Marion County","Florida",348371,36.997,"S"
1243462115,2,"2","7",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1237025589,1,"5","2",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1242430211,1,"1","9",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1242243411,1,"1","9",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1239954019,1,"1","9",12083,"3",1588.4071,"Marion County","Florida",348371,36.997,"S"
1237704939,1,"1","4",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1236869983,1,"1","7",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1232852717,1,"2","4",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1235275837,1,"2","97",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1240350827,1,"1","7",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1242378905,1,"1","4",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1240313863,1,"1","3",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1243819309,1,"2","11",12083,"2",1588.4071,"Marion County","Florida",348371,36.997,"S"
1239869699,1,"1","97",12083,"1",1588.4071,"Marion County","Florida",348371,36.997,"S"
1257385709,1,"1","2",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1242821825,1,"2","97",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1241831795,1,"2","10",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1243661971,1,"2","10",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1237560199,1,"1","6",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1245483819,1,"2","9",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1239939835,1,"2","8",12085,"2",543.78515,"Martin County","Florida",157581,83.873,"S"
1243748247,1,"1","4",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1241048659,1,"2","13",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1239754167,1,"1","2",12085,"2",543.78515,"Martin County","Florida",157581,83.873,"S"
1236338961,1,"1","10",12085,"2",543.78515,"Martin County","Florida",157581,83.873,"S"
1240377777,1,"2","10",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1240410849,1,"1","97",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1239604481,1,"1","1",12085,"3",543.78515,"Martin County","Florida",157581,83.873,"S"
1248461049,1,"2","2",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1237206821,1,"1","4",12085,"1",543.78515,"Martin County","Florida",157581,83.873,"S"
1242231231,3,"5","10",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1259726603,3,"1","9",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237464127,3,"1","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239768327,1,"1","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240846073,3,"1","8",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1251663181,3,"1","97",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239855511,1,"1","10",12086,"5",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1244852029,1,"1","3",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240490171,1,"1","10",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240350755,3,"2","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1243854865,1,"1","9",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1246719699,1,"1","16",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240378177,1,"1","9",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1241667463,3,"1","7",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240631127,3,"1","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1257646585,3,"1","5",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1251813697,3,"1","2",12086,"5",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236520029,1,"1","8",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1253651925,1,"1","12",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238773373,3,"1","6",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236625393,3,"1","11",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1245220869,3,"1","12",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1247693297,5,"2","5",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1248603661,3,"2","11",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1243885817,3,"2","11",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238093847,2,"2","4",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237730561,3,"2","7",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239888729,2,"2","97",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240193993,3,"1","16",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236482385,3,"2","9",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1243839777,3,"1","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1256854391,3,"1","11",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237600925,1,"1","11",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239330185,1,"1","13",12086,"5",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1244529185,3,"2","97",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240262265,1,"2","8",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242284785,1,"1","97",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242218091,3,"1","97",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236981251,3,"1","9",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1248604133,3,"1","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237627235,3,"1","9",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1255271689,1,"1","97",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1252713843,3,"2","4",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240941587,3,"1","3",12086,"6",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1235857813,3,"1","11",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237331691,1,"2","11",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242764429,1,"2","16",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1232894319,1,"1","13",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242845985,3,"1","12",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1253501519,3,"1","10",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240013209,3,"1","3",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242354303,3,"2","97",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238257357,1,"2","2",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242217655,3,"1","97",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242430563,3,"1","2",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242933159,1,"1","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239754273,3,"1","4",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240378513,1,"1","97",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239833551,1,"5","7",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1235326211,1,"1","4",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238132631,2,"2","10",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1244858197,1,"2","8",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1244537555,3,"1","5",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242109423,3,"1","5",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237403577,3,"1","15",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238912365,3,"1","12",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238661479,3,"1","6",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236784491,3,"1","3",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1238255353,3,"1","12",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1237370777,3,"1","3",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239139551,3,"2","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1235973219,3,"1","8",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240014723,3,"2","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239365847,1,"1","15",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242453475,1,"1","7",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242915645,1,"5","12",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1258971505,3,"2","9",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1241041967,1,"1","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242431077,1,"2","97",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236589995,3,"1","4",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236091067,2,"2","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1244579549,3,"1","5",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1236363067,1,"1","13",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1243409931,3,"1","97",12086,"1",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1247570631,3,"2","11",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1256874915,3,"1","3",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1239489983,1,"1","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1258023839,3,"1","2",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1247685023,3,"2","2",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1251706227,3,"1","5",12086,"6",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240763489,3,"2","9",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240721441,1,"1","8",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1235895183,1,"1","12",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1257249021,3,"2","8",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242802675,3,"1","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1251522569,3,"1","7",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1244064315,2,"2","11",12086,"2",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1261094279,2,"2","1",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1240357143,3,"2","7",12086,"4",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1242102115,3,"2","9",12086,"3",1898.7526,"Miami-Dade County","Florida",2715516,50.022,"S"
1232896307,1,"1","15",12087,"1",983.02694,"Monroe County","Florida",76325,92.119,"S"
1232572453,1,"1","10",12087,"1",983.02694,"Monroe County","Florida",76325,92.119,"S"
1240069277,3,"2","4",12087,"2",983.02694,"Monroe County","Florida",76325,92.119,"S"
1247706275,1,"2","2",12087,"1",983.02694,"Monroe County","Florida",76325,92.119,"S"
1244816755,1,"4","4",12087,"3",983.02694,"Monroe County","Florida",76325,92.119,"S"
1239365757,1,"1","10",12087,"2",983.02694,"Monroe County","Florida",76325,92.119,"S"
1242844181,1,"3","9",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1236923079,1,"1","11",12089,"2",648.68048,"Nassau County","Florida",80578,57.877,"S"
1246343685,1,"1","8",12089,"3",648.68048,"Nassau County","Florida",80578,57.877,"S"
1254025507,1,"1","12",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1237069553,1,"2","12",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1242431755,1,"1","11",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1241042461,1,"2","14",12089,"4",648.68048,"Nassau County","Florida",80578,57.877,"S"
1236886167,1,"1","12",12089,"2",648.68048,"Nassau County","Florida",80578,57.877,"S"
1232362923,1,"1","12",12089,"3",648.68048,"Nassau County","Florida",80578,57.877,"S"
1238335889,1,"1","7",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1242175649,1,"2","5",12089,"3",648.68048,"Nassau County","Florida",80578,57.877,"S"
1238167843,1,"1","5",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1243820321,1,"2","11",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1239060607,1,"2","1",12089,"1",648.68048,"Nassau County","Florida",80578,57.877,"S"
1239126139,3,"2","2",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1232851279,1,"1","9",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1252409791,1,"1","9",12091,"1",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1237242405,1,"1","5",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1234924583,1,"1","97",12091,"1",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1239627279,1,"2","10",12091,"1",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1246436275,1,"2","13",12091,"1",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1240375801,1,"1","97",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1245968253,7,"1","1",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1255210815,1,"2","4",12091,"1",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1240526485,1,"1","6",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1242334171,1,"1","12",12091,"3",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1235594239,1,"1","4",12091,"3",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1255830997,1,"1","8",12091,"2",930.23327,"Okaloosa County","Florida",200737,48.875,"S"
1239903171,1,"2","4",12093,"4",768.85618,"Okeechobee County","Florida",40572,30.661,"S"
1238453493,1,"1","8",12093,"3",768.85618,"Okeechobee County","Florida",40572,30.661,"S"
1238243489,1,"1","9",12093,"1",768.85618,"Okeechobee County","Florida",40572,30.661,"S"
1236622887,1,"1","4",12093,"3",768.85618,"Okeechobee County","Florida",40572,30.661,"S"
1243710975,1,"1","9",12093,"2",768.85618,"Okeechobee County","Florida",40572,30.661,"S"
1243078501,1,"1","3",12093,"3",768.85618,"Okeechobee County","Florida",40572,30.661,"S"
1237465965,1,"1","5",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239974873,2,"2","10",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1243021837,3,"2","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239865239,1,"2","10",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1257798531,1,"1","6",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240331151,1,"1","12",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237433775,3,"2","2",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1246481867,1,"1","3",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241183967,3,"2","6",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1232536299,8,"5","5",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1234954067,1,"1","7",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1253690799,1,"1","2",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240459683,1,"2","4",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1250547023,2,"2","4",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1243820475,1,"1","97",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1238974917,1,"1","9",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242878919,1,"1","97",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1245113931,1,"1","9",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1253058123,3,"2","4",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1254623721,1,"1","2",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1255974625,6,"5","3",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242501555,1,"2","5",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242907883,2,"2","5",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1255831541,1,"1","7",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237940909,1,"3","12",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240325525,1,"2","15",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1243077559,1,"2","10",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240692315,2,"2","5",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237433819,1,"2","5",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240518457,1,"1","9",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237221669,1,"2","3",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239619235,1,"2","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236754763,1,"2","10",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1256355375,3,"5","6",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239778119,1,"1","4",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241967387,1,"2","8",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236143687,3,"2","9",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1250319895,2,"2","4",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236869863,1,"2","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1252845283,2,"2","8",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239634227,4,"2","7",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237025009,1,"1","4",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1238761995,2,"1","2",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240798967,1,"1","8",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240511361,7,"2","4",12095,"6",902.53933,"Orange County","Florida",1321194,44.647,"S"
1232894111,1,"1","9",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240661149,3,"1","12",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239887149,2,"2","7",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1246666859,1,"2","97",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240553035,1,"1","3",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236926735,1,"2","10",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1246427975,3,"1","11",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1248613231,1,"2","3",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239704957,1,"2","10",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241236207,1,"2","5",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242410381,3,"2","9",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1238237097,3,"2","11",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239044767,2,"2","6",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1245174241,1,"1","9",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239508553,2,"2","5",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236994771,1,"2","8",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239818277,1,"1","4",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242239573,1,"2","3",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1238246375,7,"1","97",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1243727031,1,"1","4",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1232447529,1,"1","8",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236679785,4,"2","3",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241226147,1,"1","10",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1250319799,2,"2","5",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236868413,1,"1","6",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241158467,1,"2","9",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1254285129,3,"2","11",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1245200059,1,"2","11",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1253136287,2,"2","6",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1255842437,3,"1","9",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1248565151,1,"1","6",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239787283,1,"1","9",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239722395,2,"2","12",12095,"5",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240518391,1,"2","11",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240747467,2,"2","6",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242819033,1,"2","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240258619,1,"1","2",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1246139781,3,"2","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241675853,1,"1","5",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1235540431,1,"2","8",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240847639,1,"2","8",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1247619121,1,"2","8",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240072221,1,"1","10",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237559469,1,"1","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239869679,1,"1","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1241168003,1,"1","10",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237751197,1,"3","9",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1240694271,2,"2","9",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242206945,1,"1","9",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237494871,1,"2","5",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242702025,1,"1","97",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242859849,1,"1","97",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236708919,3,"1","11",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1250280909,3,"2","12",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1250501973,1,"1","9",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1249950045,1,"2","11",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1235764517,1,"1","3",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239816677,2,"2","2",12095,"2",902.53933,"Orange County","Florida",1321194,44.647,"S"
1239998345,1,"1","9",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1237113435,1,"1","6",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1243891823,1,"1","97",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1232801471,1,"1","6",12095,"3",902.53933,"Orange County","Florida",1321194,44.647,"S"
1242431229,6,"1","97",12095,"1",902.53933,"Orange County","Florida",1321194,44.647,"S"
1236955369,1,"1","8",12095,"4",902.53933,"Orange County","Florida",1321194,44.647,"S"
1245053123,1,"2","3",12097,"2",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1242427689,1,"5","10",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1245425701,1,"1","1",12097,"2",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1250944029,1,"1","8",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1240430999,1,"2","7",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1236812581,1,"1","3",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1237403535,1,"1","6",12097,"4",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1240097317,2,"2","97",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1245901497,7,"1","10",12097,"2",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1238092945,1,"1","4",12097,"4",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1251791085,3,"5","2",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1239937563,3,"2","7",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
